2026-04-10 16:26:46 | INFO | Successfully saved batch 52 (1000 records) to /workspace/data/bronze/chicago/batch_52.json
2026-04-10 16:26:53 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:26:54 | INFO | Successfully saved batch 53 (1000 records) to /workspace/data/bronze/chicago/batch_53.json
2026-04-10 16:27:04 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:27:05 | INFO | Successfully saved batch 54 (1000 records) to /workspace/data/bronze/chicago/batch_54.json
2026-04-10 16:27:21 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:27:22 | INFO | Successfully saved batch 55 (1000 records) to /workspace/data/bronze/chicago/batch_55.json
2026-04-10 16:27:30 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:27:31 | INFO | Successfully saved batch 56 (1000 records) to /workspace/data/bronze/chicago/batch_56.json
2026-04-10 16:27:46 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:27:47 | INFO | Successfully saved batch 57 (1000 records) to /workspace/data/bronze/chicago/batch_57.json
2026-04-10 16:27:55 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:27:56 | INFO | Successfully saved batch 58 (1000 records) to /workspace/data/bronze/chicago/batch_58.json
2026-04-10 16:28:04 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:05 | INFO | Successfully saved batch 59 (1000 records) to /workspace/data/bronze/chicago/batch_59.json
2026-04-10 16:28:15 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:16 | INFO | Successfully saved batch 60 (1000 records) to /workspace/data/bronze/chicago/batch_60.json
2026-04-10 16:28:27 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:28 | INFO | Successfully saved batch 61 (1000 records) to /workspace/data/bronze/chicago/batch_61.json
2026-04-10 16:28:37 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:37 | INFO | Successfully saved batch 62 (1000 records) to /workspace/data/bronze/chicago/batch_62.json
2026-04-10 16:28:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:46 | INFO | Successfully saved batch 63 (1000 records) to /workspace/data/bronze/chicago/batch_63.json
2026-04-10 16:28:56 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:28:58 | INFO | Successfully saved batch 64 (1000 records) to /workspace/data/bronze/chicago/batch_64.json
2026-04-10 16:29:04 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:29:05 | INFO | Successfully saved batch 65 (1000 records) to /workspace/data/bronze/chicago/batch_65.json
2026-04-10 16:29:10 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:29:11 | INFO | Successfully saved batch 66 (1000 records) to /workspace/data/bronze/chicago/batch_66.json
2026-04-10 16:29:17 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:29:19 | INFO | Successfully saved batch 67 (1000 records) to /workspace/data/bronze/chicago/batch_67.json
2026-04-10 16:29:36 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:29:36 | INFO | Successfully saved batch 68 (1000 records) to /workspace/data/bronze/chicago/batch_68.json
2026-04-10 16:29:43 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:29:43 | INFO | Successfully saved batch 69 (1000 records) to /workspace/data/bronze/chicago/batch_69.json
2026-04-10 16:29:50 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
